,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
10432,-3.936,26.585,318.1,1.1,1.0,2021-07-14,11:55,A,61,6.1NRT,295.5,11.1,D
10433,-3.928,26.641,309.6,1.1,1.0,2021-07-14,11:55,A,43,6.1NRT,294.3,5.0,D
10434,-4.096,25.532,314.5,1.0,1.0,2021-07-14,11:55,A,45,6.1NRT,296.0,6.8,D
10435,-4.051,25.847,311.2,1.0,1.0,2021-07-14,11:55,A,44,6.1NRT,295.7,5.1,D
10436,-3.988,26.286,315.7,1.0,1.0,2021-07-14,11:55,A,67,6.1NRT,293.8,9.6,D
10437,-3.942,26.605,315.6,1.1,1.0,2021-07-14,11:55,A,59,6.1NRT,294.4,8.8,D
10438,-3.907,26.853,310.9,1.1,1.0,2021-07-14,11:55,A,58,6.1NRT,294.1,6.4,D
10439,-3.905,26.863,315.6,1.1,1.0,2021-07-14,11:55,A,69,6.1NRT,294.3,10.9,D
10440,-4.514,22.623,311.0,1.2,1.1,2021-07-14,11:55,A,50,6.1NRT,297.4,7.0,D
10441,-4.06,25.845,321.9,1.0,1.0,2021-07-14,11:55,A,74,6.1NRT,295.5,14.2,D
10442,-4.048,25.927,313.7,1.0,1.0,2021-07-14,11:55,A,36,6.1NRT,294.9,5.8,D
10443,-3.912,26.86,323.0,1.1,1.0,2021-07-14,11:55,A,78,6.1NRT,294.4,18.0,D
10444,-4.066,25.865,325.7,1.0,1.0,2021-07-14,11:55,A,79,6.1NRT,295.6,17.3,D
10445,-3.907,26.959,325.3,1.1,1.0,2021-07-14,11:55,A,80,6.1NRT,293.7,22.0,D
10446,-4.255,24.611,318.7,1.0,1.0,2021-07-14,11:55,A,29,6.1NRT,300.2,6.8,D
10447,-4.254,24.62,330.7,1.0,1.0,2021-07-14,11:55,A,83,6.1NRT,298.1,20.6,D
10448,-4.252,24.629,325.8,1.0,1.0,2021-07-14,11:55,A,69,6.1NRT,299.4,14.4,D
10449,-4.248,24.656,336.9,1.0,1.0,2021-07-14,11:55,A,88,6.1NRT,301.6,31.1,D
10450,-3.968,26.605,316.9,1.1,1.0,2021-07-14,11:55,A,70,6.1NRT,291.4,10.4,D
10451,-4.806,20.72,321.7,1.6,1.2,2021-07-14,11:55,A,41,6.1NRT,299.5,22.0,D
10452,-4.514,22.837,317.8,1.2,1.1,2021-07-14,11:55,A,71,6.1NRT,299.2,11.0,D
10453,-4.273,24.549,325.0,1.0,1.0,2021-07-14,11:55,A,64,6.1NRT,298.6,14.9,D
10454,-4.261,24.631,321.9,1.0,1.0,2021-07-14,11:55,A,63,6.1NRT,297.7,11.0,D
10455,-4.211,24.98,316.9,1.0,1.0,2021-07-14,11:55,A,60,6.1NRT,299.5,7.5,D
10456,-4.21,24.989,315.6,1.0,1.0,2021-07-14,11:55,A,40,6.1NRT,298.4,6.1,D
10457,-4.085,25.858,312.6,1.0,1.0,2021-07-14,11:55,A,55,6.1NRT,296.1,6.3,D
10458,-4.842,20.546,315.6,1.7,1.3,2021-07-14,11:55,A,49,6.1NRT,298.6,16.3,D
10459,-4.681,21.709,315.2,1.4,1.2,2021-07-14,11:55,A,49,6.1NRT,299.9,10.4,D
10460,-4.685,21.759,320.3,1.4,1.2,2021-07-14,11:55,A,74,6.1NRT,300.1,17.2,D
10461,-4.322,24.334,333.7,1.0,1.0,2021-07-14,11:55,A,85,6.1NRT,302.9,21.1,D
10462,-4.292,24.607,318.4,1.0,1.0,2021-07-14,11:55,A,68,6.1NRT,299.4,6.4,D
10463,-4.291,24.616,347.5,1.0,1.0,2021-07-14,11:55,A,94,6.1NRT,300.4,47.9,D
10464,-4.554,22.833,319.0,1.2,1.1,2021-07-14,11:55,A,73,6.1NRT,298.8,11.6,D
10465,-4.3,24.618,336.8,1.0,1.0,2021-07-14,11:55,A,88,6.1NRT,300.6,29.0,D
10466,-3.895,27.438,315.8,1.2,1.1,2021-07-14,11:55,A,55,6.1NRT,293.4,9.7,D
10467,-5.033,19.516,320.8,2.0,1.4,2021-07-14,11:55,A,70,6.1NRT,299.7,20.2,D
10468,-4.735,21.629,319.2,1.4,1.2,2021-07-14,11:55,A,46,6.1NRT,299.1,11.8,D
10469,-4.587,22.666,312.7,1.2,1.1,2021-07-14,11:55,A,62,6.1NRT,298.8,7.6,D
10470,-3.849,23.711,317.0,1.1,1.0,2021-07-14,11:55,A,51,6.1NRT,296.6,7.9,D
10471,-3.765,24.301,321.8,1.0,1.0,2021-07-14,11:55,A,67,6.1NRT,300.5,10.4,D
10472,-3.733,24.527,335.6,1.0,1.0,2021-07-14,11:55,A,86,6.1NRT,298.9,30.1,D
10473,-3.732,24.536,324.4,1.0,1.0,2021-07-14,11:55,A,56,6.1NRT,298.1,14.8,D
10474,-4.026,22.528,313.6,1.2,1.1,2021-07-14,11:55,A,56,6.1NRT,298.0,10.2,D
10475,-3.888,23.503,319.2,1.1,1.0,2021-07-14,11:55,A,61,6.1NRT,300.5,7.0,D
10476,-3.862,23.684,325.9,1.1,1.0,2021-07-14,11:55,A,66,6.1NRT,298.4,16.6,D
10477,-3.738,24.555,319.9,1.0,1.0,2021-07-14,11:55,A,65,6.1NRT,298.0,11.4,D
10478,-3.713,24.735,322.4,1.0,1.0,2021-07-14,11:55,A,71,6.1NRT,298.5,12.3,D
10479,-3.938,23.214,334.9,1.1,1.0,2021-07-14,11:55,A,86,6.1NRT,297.3,34.6,D
10480,-3.934,23.243,330.9,1.1,1.0,2021-07-14,11:55,A,83,6.1NRT,297.6,26.5,D
10481,-3.933,23.253,328.2,1.1,1.0,2021-07-14,11:55,A,80,6.1NRT,297.5,22.6,D
10482,-3.881,23.619,324.9,1.1,1.0,2021-07-14,11:55,A,30,6.1NRT,295.1,13.9,D
10483,-3.88,23.628,343.0,1.1,1.0,2021-07-14,11:55,A,91,6.1NRT,296.1,42.2,D
10484,-3.804,24.158,332.0,1.0,1.0,2021-07-14,11:55,A,83,6.1NRT,301.6,20.8,D
10485,-3.803,24.167,323.0,1.0,1.0,2021-07-14,11:55,A,73,6.1NRT,303.3,9.9,D
10486,-3.778,24.34,334.6,1.0,1.0,2021-07-14,11:55,A,85,6.1NRT,298.6,26.4,D
10487,-3.935,23.303,358.2,1.1,1.0,2021-07-14,11:55,A,99,6.1NRT,298.7,81.3,D
10488,-3.934,23.313,334.7,1.1,1.0,2021-07-14,11:55,A,86,6.1NRT,297.7,29.1,D
10489,-3.932,23.323,321.0,1.1,1.0,2021-07-14,11:55,A,66,6.1NRT,297.3,10.6,D
10490,-3.768,24.477,326.3,1.0,1.0,2021-07-14,11:55,A,77,6.1NRT,298.8,17.4,D
10491,-3.767,24.486,316.3,1.0,1.0,2021-07-14,11:55,A,37,6.1NRT,298.5,7.6,D
10492,-3.964,23.167,334.9,1.1,1.0,2021-07-14,11:55,A,86,6.1NRT,296.8,34.5,D
10493,-3.963,23.177,313.3,1.1,1.0,2021-07-14,11:55,A,38,6.1NRT,295.4,6.8,D
10494,-3.96,23.197,326.0,1.1,1.0,2021-07-14,11:55,A,78,6.1NRT,298.0,19.9,D
10495,-3.927,23.43,316.6,1.1,1.0,2021-07-14,11:55,A,30,6.1NRT,298.0,8.6,D
10496,-3.871,23.819,320.8,1.0,1.0,2021-07-14,11:55,A,70,6.1NRT,298.6,11.7,D
10497,-3.87,23.828,328.2,1.0,1.0,2021-07-14,11:55,A,80,6.1NRT,299.0,20.4,D
10498,-3.804,24.288,318.8,1.0,1.0,2021-07-14,11:55,A,37,6.1NRT,300.4,6.8,D
10499,-3.803,24.297,318.6,1.0,1.0,2021-07-14,11:55,A,14,6.1NRT,300.4,6.2,D
10500,-3.75,24.667,327.4,1.0,1.0,2021-07-14,11:55,A,78,6.1NRT,299.6,17.4,D
10501,-3.749,24.676,344.5,1.0,1.0,2021-07-14,11:55,A,92,6.1NRT,296.8,42.6,D
10502,-3.594,25.759,341.2,1.0,1.0,2021-07-14,11:55,A,90,6.1NRT,301.3,37.6,D
10503,-3.592,25.768,365.2,1.0,1.0,2021-07-14,11:55,A,100,6.1NRT,298.8,94.8,D
10504,-4.665,18.324,315.1,2.4,1.5,2021-07-14,11:55,A,60,6.1NRT,297.8,19.4,D
10505,-3.981,23.119,328.1,1.1,1.1,2021-07-14,11:55,A,54,6.1NRT,298.5,22.2,D
10506,-3.979,23.129,366.8,1.1,1.1,2021-07-14,11:55,A,100,6.1NRT,300.1,115.3,D
10507,-3.978,23.139,314.6,1.1,1.1,2021-07-14,11:55,A,40,6.1NRT,297.5,8.1,D
10508,-3.974,23.168,314.5,1.1,1.0,2021-07-14,11:55,A,48,6.1NRT,297.1,7.8,D
10509,-3.968,23.208,312.4,1.1,1.0,2021-07-14,11:55,A,25,6.1NRT,297.7,5.4,D
10510,-3.96,23.267,319.8,1.1,1.0,2021-07-14,11:55,A,70,6.1NRT,299.5,11.0,D
10511,-3.958,23.277,321.1,1.1,1.0,2021-07-14,11:55,A,58,6.1NRT,298.0,11.6,D
10512,-3.953,23.316,337.7,1.1,1.0,2021-07-14,11:55,A,80,6.1NRT,300.1,31.9,D
10513,-3.918,23.556,337.0,1.1,1.0,2021-07-14,11:55,A,87,6.1NRT,297.4,32.1,D
10514,-3.902,23.67,326.1,1.1,1.0,2021-07-14,11:55,A,62,6.1NRT,297.3,17.5,D
10515,-3.892,23.736,323.5,1.1,1.0,2021-07-14,11:55,A,40,6.1NRT,295.5,13.4,D
10516,-3.871,23.886,316.7,1.0,1.0,2021-07-14,11:55,A,44,6.1NRT,298.9,7.0,D
10517,-3.814,24.28,323.3,1.0,1.0,2021-07-14,11:55,A,53,6.1NRT,300.5,10.6,D
10518,-3.813,24.29,331.7,1.0,1.0,2021-07-14,11:55,A,83,6.1NRT,300.7,20.9,D
10519,-3.812,24.299,333.6,1.0,1.0,2021-07-14,11:55,A,84,6.1NRT,299.5,22.6,D
10520,-3.804,24.353,325.4,1.0,1.0,2021-07-14,11:55,A,76,6.1NRT,302.2,16.2,D
10521,-3.803,24.362,319.1,1.0,1.0,2021-07-14,11:55,A,66,6.1NRT,299.9,9.1,D
10522,-3.783,24.497,323.8,1.0,1.0,2021-07-14,11:55,A,74,6.1NRT,298.7,14.9,D
10523,-3.755,24.695,321.7,1.0,1.0,2021-07-14,11:55,A,70,6.1NRT,301.0,9.7,D
10524,-3.603,25.76,319.0,1.0,1.0,2021-07-14,11:55,A,69,6.1NRT,300.6,9.5,D
10525,-3.601,25.769,319.0,1.0,1.0,2021-07-14,11:55,A,54,6.1NRT,296.2,9.2,D
10526,-3.292,27.933,324.6,1.2,1.1,2021-07-14,11:55,A,78,6.1NRT,291.3,24.3,D
10527,-4.018,22.895,318.0,1.1,1.1,2021-07-14,11:55,A,60,6.1NRT,297.7,11.7,D
10528,-3.988,23.106,335.9,1.1,1.1,2021-07-14,11:55,A,36,6.1NRT,298.5,31.0,D
10529,-3.973,23.215,320.4,1.1,1.0,2021-07-14,11:55,A,61,6.1NRT,298.1,12.5,D
10530,-3.968,23.255,314.7,1.1,1.0,2021-07-14,11:55,A,33,6.1NRT,299.4,5.4,D
10531,-3.965,23.274,327.2,1.1,1.0,2021-07-14,11:55,A,79,6.1NRT,298.8,18.2,D
10532,-3.939,23.459,347.9,1.1,1.0,2021-07-14,11:55,A,79,6.1NRT,296.5,52.1,D
10533,-3.921,23.592,326.6,1.1,1.0,2021-07-14,11:55,A,34,6.1NRT,297.0,18.7,D
10534,-3.824,24.279,327.1,1.0,1.0,2021-07-14,11:55,A,74,6.1NRT,299.4,15.0,D
10535,-3.769,24.667,334.1,1.0,1.0,2021-07-14,11:55,A,84,6.1NRT,299.8,25.3,D
10536,-3.767,24.685,320.0,1.0,1.0,2021-07-14,11:55,A,20,6.1NRT,299.0,6.9,D
10537,-3.765,24.694,331.8,1.0,1.0,2021-07-14,11:55,A,83,6.1NRT,299.8,20.5,D
10538,-3.755,24.766,314.1,1.0,1.0,2021-07-14,11:55,A,0,6.1NRT,297.7,5.9,D
10539,-3.71,25.078,315.5,1.0,1.0,2021-07-14,11:55,A,28,6.1NRT,299.2,5.7,D
10540,-3.611,25.768,322.5,1.0,1.0,2021-07-14,11:55,A,45,6.1NRT,297.2,11.6,D
10541,-4.05,22.731,313.8,1.2,1.1,2021-07-14,11:55,A,58,6.1NRT,297.2,9.5,D
10542,-4.049,22.742,324.1,1.2,1.1,2021-07-14,11:55,A,77,6.1NRT,298.3,21.0,D
10543,-4.044,22.773,317.8,1.2,1.1,2021-07-14,11:55,A,68,6.1NRT,299.1,11.5,D
10544,-4.027,22.896,320.1,1.1,1.1,2021-07-14,11:55,A,65,6.1NRT,298.5,13.7,D
10545,-4.026,22.906,315.5,1.1,1.1,2021-07-14,11:55,A,33,6.1NRT,297.6,9.1,D
10546,-4.013,22.997,312.1,1.1,1.1,2021-07-14,11:55,A,46,6.1NRT,297.9,7.5,D
10547,-4.012,23.007,314.6,1.1,1.1,2021-07-14,11:55,A,59,6.1NRT,297.4,10.0,D
10548,-3.994,23.137,342.5,1.1,1.1,2021-07-14,11:55,A,72,6.1NRT,298.9,39.7,D
10549,-3.987,23.187,318.9,1.1,1.0,2021-07-14,11:55,A,37,6.1NRT,295.7,9.7,D
10550,-3.934,23.565,343.3,1.1,1.0,2021-07-14,11:55,A,72,6.1NRT,298.5,42.9,D
10551,-3.919,23.67,333.5,1.1,1.0,2021-07-14,11:55,A,47,6.1NRT,298.7,26.8,D
10552,-3.777,24.677,327.5,1.0,1.0,2021-07-14,11:55,A,78,6.1NRT,299.2,15.8,D
10553,-3.776,24.686,331.0,1.0,1.0,2021-07-14,11:55,A,82,6.1NRT,299.7,19.1,D
10554,-3.721,25.07,320.7,1.0,1.0,2021-07-14,11:55,A,69,6.1NRT,298.7,11.0,D
10555,-3.595,25.942,313.3,1.0,1.0,2021-07-14,11:55,A,54,6.1NRT,296.2,7.4,D
10556,-3.594,25.951,333.1,1.0,1.0,2021-07-14,11:55,A,85,6.1NRT,294.0,29.1,D
10557,-4.002,23.149,341.5,1.1,1.1,2021-07-14,11:55,A,79,6.1NRT,297.4,38.7,D
10558,-3.996,23.188,375.4,1.1,1.0,2021-07-14,11:55,A,100,6.1NRT,299.4,146.7,D
10559,-3.995,23.198,325.4,1.1,1.0,2021-07-14,11:55,A,51,6.1NRT,294.0,16.3,D
10560,-3.947,23.538,331.1,1.1,1.0,2021-07-14,11:55,A,49,6.1NRT,298.8,22.4,D
10561,-3.923,23.709,346.6,1.1,1.0,2021-07-14,11:55,A,65,6.1NRT,298.4,46.7,D
10562,-3.903,23.849,324.8,1.0,1.0,2021-07-14,11:55,A,59,6.1NRT,298.3,15.1,D
10563,-3.832,24.354,334.7,1.0,1.0,2021-07-14,11:55,A,85,6.1NRT,300.5,26.4,D
10564,-3.831,24.363,375.0,1.0,1.0,2021-07-14,11:55,A,100,6.1NRT,302.0,127.4,D
10565,-3.829,24.372,317.3,1.0,1.0,2021-07-14,11:55,A,40,6.1NRT,300.6,5.9,D
10566,-4.052,22.858,316.3,1.1,1.1,2021-07-14,11:55,A,64,6.1NRT,299.2,10.0,D
10567,-4.051,22.868,311.8,1.1,1.1,2021-07-14,11:55,A,47,6.1NRT,298.7,5.4,D
10568,-4.046,22.899,319.0,1.1,1.1,2021-07-14,11:55,A,66,6.1NRT,299.0,12.2,D
10569,-4.02,23.09,315.7,1.1,1.1,2021-07-14,11:55,A,26,6.1NRT,297.7,7.9,D
10570,-4.013,23.14,332.6,1.1,1.1,2021-07-14,11:55,A,56,6.1NRT,299.1,24.7,D
10571,-3.995,23.268,327.6,1.1,1.0,2021-07-14,11:55,A,80,6.1NRT,297.4,19.8,D
10572,-3.993,23.278,346.7,1.1,1.0,2021-07-14,11:55,A,93,6.1NRT,297.2,53.5,D
10573,-3.971,23.434,360.6,1.1,1.0,2021-07-14,11:55,A,100,6.1NRT,296.9,85.2,D
10574,-3.959,23.52,332.2,1.1,1.0,2021-07-14,11:55,A,44,6.1NRT,299.3,24.5,D
10575,-3.958,23.53,329.2,1.1,1.0,2021-07-14,11:55,A,37,6.1NRT,296.8,20.0,D
10576,-3.924,23.766,324.9,1.1,1.0,2021-07-14,11:55,A,76,6.1NRT,297.8,17.3,D
10577,-3.922,23.785,331.1,1.0,1.0,2021-07-14,11:55,A,34,6.1NRT,294.4,21.4,D
10578,-3.905,23.906,316.6,1.0,1.0,2021-07-14,11:55,A,60,6.1NRT,297.8,7.9,D
10579,-3.762,24.912,333.7,1.0,1.0,2021-07-14,11:55,A,84,6.1NRT,299.5,27.6,D
10580,-3.76,24.921,322.2,1.0,1.0,2021-07-14,11:55,A,72,6.1NRT,299.5,13.1,D
10581,-4.042,23.001,337.0,1.1,1.1,2021-07-14,11:55,A,88,6.1NRT,297.9,39.2,D
10582,-4.019,23.161,327.7,1.1,1.1,2021-07-14,11:55,A,77,6.1NRT,298.0,19.8,D
10583,-4.014,23.201,350.5,1.1,1.0,2021-07-14,11:55,A,95,6.1NRT,299.6,64.4,D
10584,-4.012,23.211,333.7,1.1,1.0,2021-07-14,11:55,A,85,6.1NRT,297.7,30.3,D
10585,-4.004,23.27,318.4,1.1,1.0,2021-07-14,11:55,A,67,6.1NRT,295.6,8.5,D
10586,-4.002,23.28,325.3,1.1,1.0,2021-07-14,11:55,A,77,6.1NRT,297.5,16.4,D
10587,-3.982,23.425,351.5,1.1,1.0,2021-07-14,11:55,A,96,6.1NRT,298.5,62.1,D
10588,-3.981,23.435,338.6,1.1,1.0,2021-07-14,11:55,A,88,6.1NRT,296.9,33.8,D
10589,-3.967,23.531,333.3,1.1,1.0,2021-07-14,11:55,A,58,6.1NRT,298.1,26.8,D
10590,-3.947,23.674,331.2,1.1,1.0,2021-07-14,11:55,A,43,6.1NRT,298.3,22.9,D
10591,-3.945,23.683,357.7,1.1,1.0,2021-07-14,11:55,A,99,6.1NRT,299.4,75.7,D
10592,-3.944,23.692,343.6,1.1,1.0,2021-07-14,11:55,A,91,6.1NRT,295.9,41.9,D
10593,-3.852,24.339,335.1,1.0,1.0,2021-07-14,11:55,A,85,6.1NRT,301.5,27.3,D
10594,-3.851,24.348,357.7,1.0,1.0,2021-07-14,11:55,A,98,6.1NRT,298.2,72.4,D
10595,-3.781,24.842,318.1,1.0,1.0,2021-07-14,11:55,A,62,6.1NRT,300.8,7.9,D
10596,-4.425,20.336,312.1,1.7,1.3,2021-07-14,11:55,A,54,6.1NRT,297.3,10.5,D
10597,-4.054,22.983,318.8,1.1,1.1,2021-07-14,11:55,A,69,6.1NRT,298.8,13.3,D
10598,-4.053,22.993,313.9,1.1,1.1,2021-07-14,11:55,A,56,6.1NRT,298.0,8.2,D
10599,-4.038,23.093,318.6,1.1,1.1,2021-07-14,11:55,A,68,6.1NRT,299.9,11.2,D
10600,-4.033,23.133,317.4,1.1,1.1,2021-07-14,11:55,A,29,6.1NRT,298.0,8.0,D
10601,-4.009,23.3,341.4,1.1,1.0,2021-07-14,11:55,A,90,6.1NRT,298.9,41.7,D
10602,-4.004,23.339,329.6,1.1,1.0,2021-07-14,11:55,A,81,6.1NRT,299.4,21.5,D
10603,-4.002,23.349,319.9,1.1,1.0,2021-07-14,11:55,A,56,6.1NRT,301.0,8.4,D
10604,-3.978,23.523,346.8,1.1,1.0,2021-07-14,11:55,A,93,6.1NRT,298.8,52.2,D
10605,-3.951,23.713,369.0,1.1,1.0,2021-07-14,11:55,A,100,6.1NRT,294.7,112.8,D
10606,-3.949,23.722,351.6,1.1,1.0,2021-07-14,11:55,A,96,6.1NRT,294.5,62.3,D
10607,-3.931,23.853,319.9,1.0,1.0,2021-07-14,11:55,A,62,6.1NRT,299.4,10.6,D
10608,-3.921,23.918,353.6,1.0,1.0,2021-07-14,11:55,A,97,6.1NRT,300.2,66.2,D
10609,-3.92,23.928,334.4,1.0,1.0,2021-07-14,11:55,A,85,6.1NRT,297.3,28.1,D
10610,-3.841,24.485,322.6,1.0,1.0,2021-07-14,11:55,A,71,6.1NRT,300.7,11.7,D
10611,-4.087,22.821,338.6,1.2,1.1,2021-07-14,11:55,A,89,6.1NRT,299.1,41.9,D
10612,-4.062,22.994,326.5,1.1,1.1,2021-07-14,11:55,A,79,6.1NRT,299.3,21.6,D
10613,-4.061,23.004,333.6,1.1,1.1,2021-07-14,11:55,A,85,6.1NRT,298.2,32.3,D
10614,-4.009,23.37,331.0,1.1,1.0,2021-07-14,11:55,A,83,6.1NRT,301.4,21.9,D
10615,-4.007,23.38,318.8,1.1,1.0,2021-07-14,11:55,A,49,6.1NRT,300.8,7.6,D
10616,-4.006,23.389,343.0,1.1,1.0,2021-07-14,11:55,A,91,6.1NRT,299.4,44.4,D
10617,-3.996,23.457,351.1,1.1,1.0,2021-07-14,11:55,A,86,6.1NRT,298.7,61.4,D
10618,-3.995,23.466,369.0,1.1,1.0,2021-07-14,11:55,A,100,6.1NRT,299.1,114.5,D
10619,-3.947,23.808,321.2,1.0,1.0,2021-07-14,11:55,A,38,6.1NRT,298.7,10.7,D
10620,-3.845,24.522,316.2,1.0,1.0,2021-07-14,11:55,A,55,6.1NRT,299.2,7.0,D
10621,-4.052,23.136,358.7,1.1,1.1,2021-07-14,11:55,A,99,6.1NRT,300.0,88.6,D
10622,-4.05,23.145,358.3,1.1,1.1,2021-07-14,11:55,A,99,6.1NRT,299.7,86.7,D
10623,-4.047,23.165,321.7,1.1,1.1,2021-07-14,11:55,A,73,6.1NRT,297.7,14.9,D
10624,-4.043,23.195,324.3,1.1,1.0,2021-07-14,11:55,A,76,6.1NRT,298.7,17.2,D
10625,-4.031,23.283,320.4,1.1,1.0,2021-07-14,11:55,A,69,6.1NRT,295.6,10.3,D
10626,-4.029,23.293,330.8,1.1,1.0,2021-07-14,11:55,A,83,6.1NRT,296.7,23.5,D
10627,-4.028,23.303,333.7,1.1,1.0,2021-07-14,11:55,A,85,6.1NRT,298.1,28.6,D
10628,-4.021,23.352,332.7,1.1,1.0,2021-07-14,11:55,A,84,6.1NRT,300.6,24.2,D
10629,-3.999,23.506,339.0,1.1,1.0,2021-07-14,11:55,A,64,6.1NRT,296.3,37.1,D
10630,-3.997,23.516,336.5,1.1,1.0,2021-07-14,11:55,A,76,6.1NRT,297.7,33.2,D
10631,-3.996,23.525,338.1,1.1,1.0,2021-07-14,11:55,A,88,6.1NRT,297.4,35.7,D
10632,-3.972,23.696,343.1,1.1,1.0,2021-07-14,11:55,A,91,6.1NRT,293.5,43.7,D
10633,-3.97,23.706,317.4,1.1,1.0,2021-07-14,11:55,A,45,6.1NRT,292.7,8.0,D
10634,-3.966,23.734,321.3,1.1,1.0,2021-07-14,11:55,A,66,6.1NRT,298.3,11.8,D
10635,-3.95,23.847,314.7,1.0,1.0,2021-07-14,11:55,A,38,6.1NRT,299.9,5.7,D
10636,-3.927,24.014,314.5,1.0,1.0,2021-07-14,11:55,A,33,6.1NRT,297.8,5.6,D
10637,-3.85,24.55,328.8,1.0,1.0,2021-07-14,11:55,A,79,6.1NRT,299.3,20.2,D
10638,-3.849,24.559,321.6,1.0,1.0,2021-07-14,11:55,A,70,6.1NRT,298.9,12.2,D
10639,-3.796,24.927,330.4,1.0,1.0,2021-07-14,11:55,A,81,6.1NRT,298.3,22.9,D
10640,-4.041,23.275,320.9,1.1,1.0,2021-07-14,11:55,A,58,6.1NRT,299.3,11.0,D
10641,-4.021,23.421,319.8,1.1,1.0,2021-07-14,11:55,A,58,6.1NRT,297.8,12.0,D
10642,-4.019,23.43,318.3,1.1,1.0,2021-07-14,11:55,A,58,6.1NRT,297.0,10.7,D
10643,-4.011,23.488,348.9,1.1,1.0,2021-07-14,11:55,A,94,6.1NRT,295.9,58.7,D
10644,-3.981,23.698,345.9,1.1,1.0,2021-07-14,11:55,A,93,6.1NRT,300.2,50.9,D
10645,-3.98,23.707,317.1,1.1,1.0,2021-07-14,11:55,A,32,6.1NRT,296.7,8.6,D
10646,-3.932,24.042,322.0,1.0,1.0,2021-07-14,11:55,A,72,6.1NRT,299.4,11.7,D
10647,-3.889,24.344,321.4,1.0,1.0,2021-07-14,11:55,A,70,6.1NRT,299.5,10.5,D
10648,-3.859,24.552,329.6,1.0,1.0,2021-07-14,11:55,A,80,6.1NRT,299.4,21.0,D
10649,-4.462,20.403,312.9,1.7,1.3,2021-07-14,11:55,A,53,6.1NRT,298.2,13.1,D
10650,-4.088,23.018,317.8,1.1,1.1,2021-07-14,11:55,A,67,6.1NRT,298.9,11.8,D
10651,-4.086,23.028,322.0,1.1,1.1,2021-07-14,11:55,A,74,6.1NRT,298.5,16.3,D
10652,-4.076,23.098,345.4,1.1,1.1,2021-07-14,11:55,A,93,6.1NRT,300.8,55.0,D
10653,-4.075,23.108,323.4,1.1,1.1,2021-07-14,11:55,A,75,6.1NRT,299.1,17.3,D
10654,-4.055,23.247,315.7,1.1,1.0,2021-07-14,11:55,A,37,6.1NRT,299.4,6.9,D
10655,-4.044,23.325,320.5,1.1,1.0,2021-07-14,11:55,A,47,6.1NRT,298.4,10.5,D
10656,-4.042,23.335,322.9,1.1,1.0,2021-07-14,11:55,A,45,6.1NRT,299.4,13.0,D
10657,-4.035,23.384,320.0,1.1,1.0,2021-07-14,11:55,A,63,6.1NRT,300.1,11.5,D
10658,-4.034,23.393,344.8,1.1,1.0,2021-07-14,11:55,A,92,6.1NRT,300.8,50.3,D
10659,-4.011,23.557,322.2,1.1,1.0,2021-07-14,11:55,A,72,6.1NRT,299.7,15.0,D
10660,-4.009,23.566,318.3,1.1,1.0,2021-07-14,11:55,A,56,6.1NRT,296.8,11.0,D
10661,-3.985,23.737,320.9,1.1,1.0,2021-07-14,11:55,A,52,6.1NRT,300.0,12.3,D
10662,-3.958,23.924,314.9,1.0,1.0,2021-07-14,11:55,A,55,6.1NRT,299.0,6.7,D
10663,-3.819,24.893,316.4,1.0,1.0,2021-07-14,11:55,A,51,6.1NRT,299.2,7.3,D
10664,-3.818,24.902,318.7,1.0,1.0,2021-07-14,11:55,A,61,6.1NRT,298.5,9.1,D
10665,-3.495,27.162,309.9,1.1,1.1,2021-07-14,11:55,A,41,6.1NRT,292.5,5.9,D
10666,-4.081,23.094,320.0,1.1,1.1,2021-07-14,11:55,A,27,6.1NRT,299.0,11.5,D
10667,-4.08,23.104,337.1,1.1,1.1,2021-07-14,11:55,A,88,6.1NRT,299.7,36.5,D
10668,-4.061,23.243,328.1,1.1,1.0,2021-07-14,11:55,A,74,6.1NRT,298.8,20.1,D
10669,-4.04,23.39,338.7,1.1,1.0,2021-07-14,11:55,A,89,6.1NRT,301.2,34.0,D
10670,-4.016,23.563,327.0,1.1,1.0,2021-07-14,11:55,A,59,6.1NRT,298.9,18.7,D
10671,-3.957,23.986,320.9,1.0,1.0,2021-07-14,11:55,A,71,6.1NRT,298.6,11.1,D
10672,-3.885,24.497,320.8,1.0,1.0,2021-07-14,11:55,A,66,6.1NRT,300.7,9.2,D
10673,-4.459,20.408,310.7,1.7,1.3,2021-07-14,11:55,A,41,6.1NRT,298.2,10.9,D
10674,-4.345,21.254,310.7,1.4,1.2,2021-07-14,11:55,A,50,6.1NRT,297.3,8.6,D
10675,-4.088,23.116,327.4,1.1,1.1,2021-07-14,11:55,A,69,6.1NRT,298.1,21.8,D
10676,-4.073,23.225,322.2,1.1,1.0,2021-07-14,11:55,A,71,6.1NRT,298.0,15.1,D
10677,-4.072,23.235,353.0,1.1,1.0,2021-07-14,11:55,A,96,6.1NRT,299.0,71.3,D
10678,-4.067,23.264,317.0,1.1,1.0,2021-07-14,11:55,A,59,6.1NRT,298.8,8.2,D
10679,-4.062,23.303,333.1,1.1,1.0,2021-07-14,11:55,A,85,6.1NRT,299.6,28.5,D
10680,-4.061,23.313,369.0,1.1,1.0,2021-07-14,11:55,A,100,6.1NRT,299.5,118.4,D
